,files_combined,sig_id,pert_id,pert_iname,moa_v1
2171,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_1.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2172,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_10.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2173,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_100.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2174,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_11.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2175,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_12.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2176,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_13.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2177,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_14.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2178,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_15.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2179,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_16.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2180,graphs_combined/CPC004_HT29_6H_BRD-K17075857-001-06-9_10/graph_17.csv,CPC004_HT29_6H_BRD-K17075857-001-06-9_10,BRD-K17075857,chloroxine,opioid_receptor_antagonist
2181,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_1.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2182,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_10.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2183,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_100.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2184,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_11.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2185,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_12.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2186,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_13.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2187,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_14.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2188,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_15.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2189,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_16.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2190,graphs_combined/CPC004_HT29_6H_BRD-K43389675-001-01-3_10/graph_17.csv,CPC004_HT29_6H_BRD-K43389675-001-01-3_10,BRD-K43389675,daunorubicin,dna_rna_damage
2191,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_1.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2192,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_10.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2193,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_100.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2194,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_11.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2195,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_12.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2196,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_13.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2197,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_14.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2198,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_15.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2199,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_16.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2200,graphs_combined/CPC004_HT29_6H_BRD-K46937689-001-08-5_10/graph_17.csv,CPC004_HT29_6H_BRD-K46937689-001-08-5_10,BRD-K46937689,phenazone,cox inhibitor
2201,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_1.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2202,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_10.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2203,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_100.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2204,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_11.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2205,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_12.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2206,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_13.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2207,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_14.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2208,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_15.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2209,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_16.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2210,graphs_combined/CPC004_HT29_6H_BRD-K55191674-237-12-6_10/graph_17.csv,CPC004_HT29_6H_BRD-K55191674-237-12-6_10,BRD-K55191674,benzylpenicillin,penicillin binding protein inhibitor
2211,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_1.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2212,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_10.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2213,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_100.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2214,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_11.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2215,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_12.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2216,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_13.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2217,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_14.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2218,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_15.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2219,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_16.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2220,graphs_combined/CPC004_HT29_6H_BRD-K78485176-001-03-7_10/graph_17.csv,CPC004_HT29_6H_BRD-K78485176-001-03-7_10,BRD-K78485176,olmesartan-medoxomil,angiotensin receptor antagonist
2221,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_1.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2222,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_10.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2223,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_100.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2224,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_11.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2225,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_12.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2226,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_13.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2227,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_14.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2228,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_15.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2229,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_16.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2230,graphs_combined/CPC004_MCF7_6H_BRD-A68930007-001-03-1_10/graph_17.csv,CPC004_MCF7_6H_BRD-A68930007-001-03-1_10,BRD-A68930007,ouabain,atp_synthesis_inhibitor
2231,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_1.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2232,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_10.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2233,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_100.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2234,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_11.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2235,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_12.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2236,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_13.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2237,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_14.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2238,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_15.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2239,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_16.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2240,graphs_combined/CPC004_MCF7_6H_BRD-K06543683-066-01-3_10/graph_17.csv,CPC004_MCF7_6H_BRD-K06543683-066-01-3_10,BRD-K06543683,bisindolylmaleimide-ix,pkc_inhibitor
2241,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_1.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2242,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_10.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2243,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_11.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2244,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_12.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2245,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_13.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2246,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_14.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2247,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_15.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2248,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_16.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2249,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_17.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2250,graphs_combined/CPC004_PC3_24H_BRD-K91699951-001-03-7_10/graph_18.csv,CPC004_PC3_24H_BRD-K91699951-001-03-7_10,BRD-K91699951,benzonatate,local anesthetic
2251,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_1.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2252,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_10.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2253,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_11.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2254,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_12.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2255,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_13.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2256,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_14.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2257,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_15.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2258,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_16.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2259,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_17.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2260,graphs_combined/CPC004_PC3_6H_BRD-A06352508-001-02-9_10/graph_18.csv,CPC004_PC3_6H_BRD-A06352508-001-02-9_10,BRD-A06352508,SB-218078,chk_inhibitor
2261,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_1.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2262,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_10.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2263,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_100.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2264,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_11.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2265,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_12.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2266,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_13.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2267,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_14.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2268,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_15.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2269,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_16.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2270,graphs_combined/CPC004_PC3_6H_BRD-A25687296-300-03-5_10/graph_17.csv,CPC004_PC3_6H_BRD-A25687296-300-03-5_10,BRD-A25687296,emetine,protein_synthesis_inhibitor
2271,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_1.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2272,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_10.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2273,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_11.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2274,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_12.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2275,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_13.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2276,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_14.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2277,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_15.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2278,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_16.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2279,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_17.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2280,graphs_combined/CPC004_PC3_6H_BRD-A35588707-001-03-0_10/graph_18.csv,CPC004_PC3_6H_BRD-A35588707-001-03-0_10,BRD-A35588707,teniposide,dna_rna_damage
2281,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_1.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2282,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_10.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2283,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_100.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2284,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_11.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2285,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_12.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2286,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_13.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2287,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_14.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2288,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_15.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2289,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_16.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2290,graphs_combined/CPC004_PC3_6H_BRD-A41304429-001-04-9_10/graph_17.csv,CPC004_PC3_6H_BRD-A41304429-001-04-9_10,BRD-A41304429,practolol,adrenergic_receptor_antagonist
2291,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_1.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2292,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_10.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2293,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_100.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2294,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_11.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2295,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_12.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2296,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_13.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2297,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_14.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2298,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_15.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2299,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_16.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2300,graphs_combined/CPC004_PC3_6H_BRD-A42759514-001-09-8_10/graph_17.csv,CPC004_PC3_6H_BRD-A42759514-001-09-8_10,BRD-A42759514,ornidazole,antiprotozoal agent
2301,graphs_combined/CPC004_PC3_6H_BRD-A48237631-001-03-0_10/graph_1.csv,CPC004_PC3_6H_BRD-A48237631-001-03-0_10,BRD-A48237631,mitomycin-c,dna_rna_damage
2302,graphs_combined/CPC004_PC3_6H_BRD-A48237631-001-03-0_10/graph_10.csv,CPC004_PC3_6H_BRD-A48237631-001-03-0_10,BRD-A48237631,mitomycin-c,dna_rna_damage
2303,graphs_combined/CPC004_PC3_6H_BRD-A48237631-001-03-0_10/graph_100.csv,CPC004_PC3_6H_BRD-A48237631-001-03-0_10,BRD-A48237631,mitomycin-c,dna_rna_damage
2304,graphs_combined/CPC004_PC3_6H_BRD-A48237631-001-03-0_10/graph_11.csv,CPC004_PC3_6H_BRD-A48237631-001-03-0_10,BRD-A48237631,mitomycin-c,dna_rna_damage
2305,graphs_combined/CPC004_PC3_6H_BRD-A48237631-001-03-0_10/graph_12.csv,CPC004_PC3_6H_BRD-A48237631-001-03-0_10,BRD-A48237631,mitomycin-c,dna_rna_damage
